Variable_Type,Dependent_Variable_Index,Most_Influential_PCA_Component,Max_Coefficient,Mean_Coefficient,Std_Coefficient,Coefficient_Value_1,Coefficient_Value_2,Coefficient_Value_3,Coefficient_Value_4,Coefficient_Value_5,Coefficient_Value_6,Coefficient_Value_7,Coefficient_Value_8,Coefficient_Value_9,Coefficient_Value_10,Coefficient_Value_11,Coefficient_Value_12,Coefficient_Value_13,Coefficient_Value_14,Coefficient_Value_15,Coefficient_Value_16
Curvatures,60,0,0.028342962745626997,0.00785917447328298,0.007533571202281725,0.028342962745626997,0.0030545935112881563,0.023104454750875227,0.007539271169432583,0.005883290740702483,0.00794633378579843,0.000552670275264857,0.0001521250629245071,0.006558481997784894,0.009648753950175995,0.010413492579729797,0.0010394511416030635,0.0038644729572946705,0.010397164932529847,0.003618582159345968,0.0036306898121502207
Torsions,0,2,0.10070920505718023,0.032157642782908946,0.031321047017501685,0.015316853955314808,0.09038884898477786,0.10070920505718023,0.011633018036550835,0.009350159255549972,0.028757029827896508,0.022115560317320097,0.010299089133656578,0.08495298322548908,0.000210862921917732,0.025845234417446284,0.021439207833914165,0.00281703839676976,0.04843600891471792,0.005980701109778334,0.03627048313826301
Torsions,1,2,0.13737128559255,0.03618514162911905,0.037705131942529224,0.005848057301241386,0.09270079978308841,0.13737128559255,0.0030830718570086573,0.005349752746877859,0.028222679219018203,0.03164648486075508,0.01613915918694875,0.08743851817599645,0.009283834654736162,0.03345604553399262,0.03100589972440844,0.007843888299727769,0.056085918591679815,0.000598175656310422,0.03288869488156491
Torsions,2,2,0.1596037162380682,0.04118804296638895,0.04186835447400354,0.007652664748927346,0.0821634515909951,0.1596037162380682,0.009361931950513887,0.009933103280500897,0.017540498999024372,0.04970258488317392,0.01600952012918845,0.10772546562782731,0.00945439225685795,0.030953687096598476,0.02569864455381738,0.0011073166828955512,0.058715701168637745,0.025898953051833276,0.047487055203363375
Torsions,3,2,0.11535593828483941,0.032399098505028465,0.02596104566110959,0.013226351741039102,0.03921698622424968,0.11535593828483941,0.009993442284690625,0.033352114039951516,0.01685516002407581,0.051288320179260195,0.016913687062898638,0.04931036880918784,0.015763154305577586,0.005774941995622933,0.017865977182290275,0.01178126145741207,0.0363359443755277,0.04511910922728008,0.04023281888655194
Torsions,4,2,0.06728889586273043,0.023828706038895343,0.018031424643272256,0.0060160584619611485,0.03534163110958087,0.06728889586273043,0.025854980139164294,0.03210162645971536,0.008939265448436495,0.029136220939501852,0.02994334673782074,0.024239024588551837,0.00580669520823049,0.022484631595046933,0.003640037777783853,0.0020625148301262335,0.005608742461386342,0.054555665633584625,0.02823995936870395
Torsions,5,1,0.06336604215790666,0.028827973481064573,0.016208088898418193,0.006541078067125313,0.06336604215790666,0.04359095188673606,0.018476824060991177,0.03851125869008303,0.0035221435073786145,0.0004334842383038033,0.0312566657613701,0.03067249951078888,0.026246438926877735,0.03098816698349899,0.019472393727843644,0.031041031471203975,0.028844177809926427,0.04988905911336601,0.03839535978363279
Torsions,6,1,0.09596459625389796,0.03235253488035416,0.021504409968546453,0.04049573445041307,0.09596459625389796,0.025671311321730696,0.002271544426810986,0.031958626767830525,0.011816286843329795,0.032825026905997506,0.03332129409159956,0.007353144283135671,0.032978333192095,0.03935228642433676,0.015567640024089198,0.05812487413403241,0.04188449761710756,0.018375219133890307,0.029680142215369566
Torsions,7,1,0.10541556875495288,0.03531296653293648,0.03053537750265633,0.0597154642825364,0.10541556875495288,0.04887371288956033,0.0010172952867542448,0.004314046074671621,0.002428879362184097,0.06800032986635299,0.00817465961182593,0.015596179045880518,0.02745750073761625,0.031898124374159946,0.027262863384472875,0.08866567497895324,0.03649929360367933,0.006654335886288391,0.033033536387094685
Torsions,8,1,0.10178654998472064,0.0341330381527195,0.03241719890918837,0.09019653476530301,0.10178654998472064,0.057598380290704666,0.0026252222318201342,0.0028404926751894374,0.021667001160311745,0.07348878393062641,0.01592679319471946,0.01635587062662661,0.003941958728457833,0.016463937032118292,0.02423545758988778,0.07345495684923982,0.02573716203675291,0.0025856264931010675,0.01722388285393216
Torsions,9,0,0.1117889053874645,0.03127932971739645,0.028286887141496405,0.1117889053874645,0.06568617749394824,0.06170872787865667,0.006465151315002017,0.004637656129204259,0.03719920862724176,0.04824823050608231,0.01890547973750871,0.025594004068260894,0.016494654613866393,0.010394703894151765,0.019484908251580845,0.043226216864744565,0.01840397534561694,0.004107852203349415,0.008123423161663887
Torsions,10,0,0.12039970560879205,0.036106999716995304,0.02975416241594168,0.12039970560879205,0.025280609324563823,0.08774309369863517,0.02724103605382475,0.007049035118002606,0.039905232195993484,0.005580445921149782,0.033537906032062206,0.0360241636081937,0.048897585910118446,0.011983499065291949,0.03196348894104211,0.022702847444911,0.05378178948874977,0.007327963298558296,0.018293593762035723
Torsions,11,6,0.08581194463664762,0.03605217966506771,0.027802060650811786,0.08565497827639174,0.021053011156705517,0.06994515002730896,0.01105542169508435,0.020318424703718845,0.034896777147024015,0.08581194463664762,0.04069251748472506,0.02468021759837739,0.0475329527043383,0.001000832541847361,0.013558479638573574,0.012094002635939747,0.07304931415878856,0.0011158375649451184,0.03437501267066717
Torsions,12,6,0.133929881698593,0.04339449709921286,0.033316128796675566,0.01818056620496512,0.05462163873982322,0.02466961105941998,0.007138428743810547,0.04691742268694425,0.05394625150335666,0.133929881698593,0.03263871253338653,0.023328667660802906,0.026147215806885026,0.019625695135891255,0.038879007742642385,0.030060511829050788,0.10638499054687488,0.012225596136089135,0.06561775555887003
Torsions,13,6,0.13202141096446293,0.04808352928054911,0.03230489933837666,0.026880574817925836,0.07845065807077642,0.011695454879407626,0.022403071152779508,0.04802797193404514,0.059341713980348175,0.13202141096446293,0.041838088996211435,0.035339277362805,0.018602674761515777,0.03490063021774547,0.031948604123981816,0.03358173325143485,0.10666401694952735,0.02160444344938822,0.06603614357643013
Torsions,14,6,0.10390101756331524,0.046129662434578646,0.028658313733667444,0.07434096616420972,0.07159204251506855,0.05727175169408148,0.005079383002387755,0.053141268878621785,0.06866436212995809,0.10390101756331524,0.04530777424300871,0.039062595517676386,0.010184516514450856,0.025509152559943765,0.015220418588534687,0.03463045691003032,0.08552090905768778,0.006510226313722867,0.0421377573005603
Torsions,15,0,0.09586556801711608,0.04160607566318868,0.025548606828006366,0.09586556801711608,0.03915399876704204,0.08081140832933024,0.01876697595259596,0.05341022433593624,0.07523408641164908,0.05694442501496687,0.03641335267865573,0.030913067874084234,0.023454452930071288,0.016985710058208363,0.013281114044581736,0.018537664014846616,0.06492270672066923,0.02696532249898696,0.014037132962278211
Torsions,16,0,0.10019605885027393,0.031635236794386706,0.02368581957657738,0.10019605885027393,0.0027193104512167783,0.05863909151159025,0.04886673979600502,0.027898371162636514,0.04892455790561561,0.02486020313907587,0.027747085685964103,0.023658828591329444,0.018615284993584447,0.014874897043427461,0.020579442502689903,0.0026874435822989147,0.03832980992069628,0.03787511197926605,0.009691551594516724
Torsions,17,0,0.08785038175918726,0.030441894494180458,0.022356138512994887,0.08785038175918726,0.04323405489461348,0.02687807617329882,0.0691806532563855,0.03492826890798317,0.022092089688322117,0.002966057691209461,0.03389009391174247,0.011142736975215402,0.024810811216264838,0.005044760866089334,0.018085471904142496,0.006632531524966874,0.02932117516509887,0.04865990980158273,0.022353238170784516
Torsions,18,3,0.09535246663174546,0.02893582082098381,0.026118478979557207,0.056876233993774054,0.07371782380644303,0.008553774454021305,0.09535246663174546,0.051258586423535736,0.005278888587180499,0.01709350310590565,0.027694016782524783,0.0027708342285428806,0.015187352426241245,0.0006946295744418929,0.016383180415313947,0.022093692192639226,0.014956157790235876,0.02382871578910385,0.031233276934091503
Torsions,19,3,0.10421762316198363,0.02811427553203352,0.030809808160978898,0.02309125479044086,0.09441250014192769,0.00425351633801313,0.10421762316198363,0.06322796588308977,0.02478437411196574,0.01295927808813317,0.01346868301262549,0.0029156834477651154,0.0035689470017281964,0.009597715651405755,0.006190421432281428,0.035474411475996365,0.020301748205517264,0.004896565129936989,0.026467720639725707
Torsions,20,1,0.09234518095388124,0.028231827519182344,0.031193030177983354,0.007835762354273934,0.09234518095388124,0.004994010839255339,0.08898273056351125,0.08157151670032745,0.038717839962404105,0.001782966494703793,0.01352695679268091,0.003256005684020545,0.006223385773643019,0.006533680260721942,0.007424454710688936,0.048440880169113174,0.022771302100586522,0.007963111111784956,0.01933945583532042
Torsions,21,4,0.09003138874721982,0.032664888544500933,0.027047255589796433,0.01566638276558862,0.07476640389913136,0.016311807115258852,0.0616898487240053,0.09003138874721982,0.04239695973099478,0.02769147310026867,0.008184220953283264,0.0008790542050734344,0.012129740678729427,0.023208883995406018,0.00685600979426646,0.07153605590265028,0.028844107505450172,0.03778934358381702,0.004656536010871424
Torsions,22,12,0.08502863524027994,0.03792327938250167,0.02466141225766653,0.000826316351357536,0.05541286490401953,0.020510941712035272,0.06394929310506556,0.08062530893033046,0.02996685198938882,0.05774002629742561,0.03785059233174283,0.0075954054312777275,0.03133223039967487,0.028497149251585505,0.03491616955119694,0.08502863524027994,0.026922329632842135,0.04436703830567586,0.0012313166861281717
Torsions,23,12,0.07652320272729747,0.030072008528756917,0.02312683496908709,0.005461648393928474,0.017601131987344167,0.004493373922020767,0.06772686181013161,0.061450947290403755,0.004876631963588356,0.0606411699391061,0.03162090068196545,0.00966180087139695,0.02181175678952254,0.0332829468229429,0.023109415295129422,0.07652320272729747,0.013906029666323939,0.032948677555820066,0.016035640743188695
Torsions,24,3,0.08987836094314323,0.026056491575697723,0.024010627137325984,0.003359101836708001,0.024670709154328098,0.015792943520094232,0.08987836094314323,0.03526123030026493,0.01477119659653565,0.07064696829100912,0.017499879672075756,0.005981934901327051,0.006670410521234943,0.028584152743345345,0.007914819536441112,0.05131064409190882,0.0062292431913567895,0.016452697891390925,0.02187957201999953
Torsions,25,3,0.10835727653595835,0.029468867575834258,0.02674876033712217,0.005411347157315374,0.061689836665799955,0.021164005699985063,0.10835727653595835,0.00472903460586833,0.02362194437241695,0.06926529810977006,0.020370520711952802,0.012807492679783221,0.01296658358074208,0.015033503169861651,0.026525226142797384,0.025256775382023103,0.012186365086976946,0.018338599218237685,0.03377807209385921
Torsions,26,3,0.11650723406866817,0.042904766320319074,0.027132612993388764,0.05342064876064591,0.07538657095844745,0.061055003912863094,0.11650723406866817,0.0051577524300603,0.026387407353340768,0.023958147653421656,0.04381395001600277,0.02905791200676533,0.015552811463211325,0.03416872368313611,0.06696866341646336,0.03731262718233668,0.011853912483354299,0.053385125931709784,0.032489769804678104
Torsions,27,3,0.14278042681483943,0.050122990718128486,0.04125999189604357,0.030751001866626954,0.10317720628415755,0.10179825120229848,0.14278042681483943,0.010545888891667686,0.026242852186340496,0.009509184048581691,0.03404724883046959,0.0822445830517942,0.010430130139481216,0.0627069908940849,0.10047221666177233,0.011724300210871194,0.018119566123876833,0.024746840263204558,0.03267116401998869
Torsions,28,3,0.14280141962221335,0.048581034424902705,0.04099091270216152,0.002692710540315489,0.08074868599638996,0.10492863806853116,0.14280141962221335,0.01699960969443106,0.019033426612835025,0.026701592148491608,0.021959618143202107,0.08338395148919724,0.02370293910244153,0.0823038761100349,0.09273856635289884,0.013348157178133225,0.006656459323166368,0.029664341798692897,0.02963255861746849
Torsions,29,3,0.1426481102716509,0.052787394776605406,0.04166445275397245,0.06136970867309806,0.02183184697826068,0.11217256165411102,0.1426481102716509,0.021558011615963782,0.012673869174374228,0.04584566530023699,0.0226376056355387,0.09350986598779386,0.04853210694068954,0.1020812481985957,0.09508400297845429,0.017736700954047505,0.0009544006529200179,0.025479353872287974,0.0204832575376633
Torsions,30,2,0.108860949107089,0.04610561786458873,0.03823566916146404,0.08713256648742142,0.0019396640609234625,0.108860949107089,0.10656650896579298,0.020940118834304376,0.00430842386620678,0.02277893695105967,0.02508267926886645,0.0776541030392395,0.04398417156835062,0.07068886618969086,0.10326040781657748,0.002834140296913398,0.013658132087278738,0.02053002954123081,0.027470187752474052
Torsions,31,11,0.08017391180350435,0.03805607789820817,0.02184696983958594,0.06873425978545947,0.03816867252110415,0.0588537817718986,0.04957226148201706,0.026673321948158066,0.008505944116692768,0.014546827829033908,0.0587253542518962,0.044706861662892707,0.03525250864130948,0.052537672563558395,0.08017391180350435,0.012883423476639982,0.022038008929701765,0.03420826941633504,0.003316166171128795
Torsions,32,0,0.08561074520830873,0.034429655076272526,0.027197184694244456,0.08561074520830873,0.06797623763026628,0.013753643996945468,0.03644170819437992,0.04678081197547307,0.007410399024903861,0.0374901840824627,0.04615239127749506,0.08352693038625102,0.009817138204532321,0.018369227738674505,0.060971734924472096,0.007185446053503871,0.004799305000611072,0.017309008853257826,0.007279568668822638
Torsions,33,8,0.11358085611082391,0.037706565157873385,0.033958281571532384,0.010037134335109747,0.06448319492703089,0.029713182669206733,0.08640607390014475,0.061236391359840554,0.007042999114292543,0.07614157997550133,0.02353076359074576,0.11358085611082391,0.014804875817020982,0.0038710549304388597,0.0674944608884298,0.004658668056672208,0.008381354005144406,0.02459253419463188,0.007329918650939824
Torsions,34,3,0.14004394282936516,0.04324493894894412,0.040688419757320564,0.014650710823735995,0.054924647387355495,0.049129501132507705,0.14004394282936516,0.07169080255941779,0.014429315088049583,0.07761950392563495,0.003883820769374468,0.1184117295943935,0.04415371274590746,0.0025839723530546115,0.05708014206380519,0.015131526567406116,0.00956714099005163,0.005054396521451142,0.01356415783159517
Torsions,35,3,0.18988486535995822,0.048884066730989724,0.0476037061574262,0.028439034488835398,0.05769917243263341,0.040466989492111506,0.18988486535995822,0.09038486398736954,0.008100194505482192,0.05694613781616231,0.06481178133200009,0.11860771414722694,0.040090413139735194,0.010371610346412196,0.01996441269173417,0.013173420936746156,0.013162429954855502,0.013852943657552103,0.016189083407020622
Torsions,36,3,0.2024646869874281,0.05220361305232095,0.048005727525153266,0.10079987447910718,0.023987189873922045,0.0422611181485055,0.2024646869874281,0.05334091273476171,0.024385591135712092,0.0454122720511049,0.09117510180914902,0.09264571755541785,0.014521703135854658,0.022513435261808924,0.02201251975437601,0.00033733083621180347,0.02656669374435987,0.03773012274965357,0.03510353857976197
Torsions,37,3,0.16544262608282828,0.04556516230465507,0.04461257585754313,0.1160272749393731,0.012052649761168068,0.009087561138883267,0.16544262608282828,0.025742252605530182,0.02703386153939303,0.01779391812223944,0.10182553036057515,0.0790982902434099,0.016617858054533308,0.04942511164576997,0.001295128276945581,0.023541113914600276,0.02998359422785159,0.02310413128877995,0.030971694672599977
Torsions,38,0,0.14208375762209846,0.041556559323701184,0.040801886978983536,0.14208375762209846,0.006220448271012787,0.021380500641068206,0.11675248347484704,0.0032386450774101712,0.02482142877036603,0.004596486570430126,0.0663150103247703,0.06203509073059899,0.06707841227497678,0.07181479068802972,0.008519985544290471,0.010034882450495808,0.01723938720496618,0.01845413996088436,0.024319499572973486
Torsions,39,0,0.15568915891258545,0.035441436998665775,0.03873908935912168,0.15568915891258545,0.0024844447047507067,0.011066393698095167,0.09129901461860346,0.03691291035521734,0.029647074389872463,0.01525930006465449,0.02196274808965824,0.028967957929035754,0.05179874428336855,0.06045751445418591,0.004654901561020491,0.015540905785973997,0.00059992434965326,0.010901459743848577,0.029820539038128542
Torsions,40,0,0.15397967928248138,0.033659714717776866,0.036661035638484794,0.15397967928248138,0.015183992875885937,0.018622564028943054,0.07872647524929781,0.04251151162109135,0.023673527958032632,0.006842107359340424,0.013347861530070258,0.01438342806888704,0.03929885374764762,0.040123881185277176,0.02254032992368172,0.0013188614842399974,0.0076266697592917735,0.010153666888864479,0.05022202452139719
Torsions,41,0,0.16336562172484326,0.03325530176811239,0.038108291872573564,0.16336562172484326,0.028993993573120325,0.03455667338436382,0.06485764544867521,0.040900498271047726,0.03939277669181527,0.01316987114181971,0.00480426164511403,0.02026708207115077,0.008642330776076967,0.023921040489885925,0.03264161368320733,0.0002885795132420266,0.004544969949987262,0.0024444934806130384,0.04929337644483552
Torsions,42,0,0.1323217711269343,0.0319199047020252,0.03203844774746659,0.1323217711269343,0.002896906932866421,0.03459260283330128,0.026702009445627922,0.047636782057342154,0.07198907117507516,0.016110989159703645,0.021198594643088584,4.1611525252889135e-05,0.020874772327506338,0.04571748325520638,0.04102231040169287,0.008249969059216869,0.010666258619755486,0.003599496515492565,0.02709784615434037
Torsions,43,0,0.09533748494180055,0.03640435403733847,0.02662116278658793,0.09533748494180055,0.00845831443077439,0.05639075733083187,0.006643712536801291,0.049410084873853836,0.09004706064773241,0.01700173375272465,0.005011350555037378,0.008490707205182201,0.03254337699201529,0.03942037495929799,0.04753700131275416,0.02527575718171779,0.04491256756057319,0.03594047944791156,0.020048900868406983
Torsions,44,5,0.0659057504058016,0.03169269321752122,0.01783942591137884,0.04532427186114678,0.004919661225009828,0.056081277882214196,0.03419583248633941,0.015807568945173992,0.0659057504058016,0.02704454218281964,0.01968097567562969,0.033964950129432396,0.023020015663632515,0.02315390547396478,0.021338546196139743,0.00368457314384677,0.05903570067829199,0.04566163921524332,0.028263880315652832
Torsions,45,8,0.06915166885936226,0.031047957175992843,0.01569273095747091,0.038909796140595414,0.031743818815084084,0.04349512652752099,0.04508202694096751,0.01575922800967253,0.026769256448784307,0.02140618981784173,0.03373391724801551,0.06915166885936226,0.01828502974850919,0.03321839754299438,0.009273538259452502,0.016202612356623222,0.055098982101764345,0.017561340444395078,0.021076385554302458
Torsions,46,0,0.10943924133311571,0.029579619424334028,0.02546237300928855,0.10943924133311571,0.0437738678690058,0.012791871408932067,0.01789390135268389,0.011412470077976097,0.02582609159325861,0.025580879786973834,0.03725002500028375,0.05492185756727161,0.03770826551427595,0.013076258218200751,0.008650173090883761,9.578706266080018e-05,0.04395761857689046,0.009844546327894131,0.021051056009037238
Torsions,47,0,0.1188131656450201,0.0316200998824409,0.029562557770414156,0.1188131656450201,0.05486716004969722,0.01087362412179586,0.009677604108073282,0.01733902824517235,0.0662132709502745,0.019667234223432466,0.022199836723032565,0.011319790783784606,0.041012701506007804,0.008326721782360564,0.0296064003985594,0.05975461638718841,0.0014188147545136814,0.02583514716885938,0.008996481271282171
Torsions,48,0,0.1522045540979321,0.03671260495836677,0.03288113691514754,0.1522045540979321,0.06037129017104398,0.011404136221673857,0.01639823781968393,0.015121549356990926,0.04351729729129083,0.012352679538437028,0.020010707646235946,0.04438550071861542,0.04003766416513979,0.010973618298149346,0.03297136325930831,0.03423793059569014,0.03678670796557462,0.022443229104937814,0.03418521308316428
Torsions,49,0,0.15098786329257347,0.032917986300619824,0.03315835929632366,0.15098786329257347,0.02956961592248025,0.011106091773334926,0.010646460190498312,0.020925925583590983,0.019048062315467046,0.014282998280166253,0.027882424176998905,0.043239144811783675,0.01819784589362271,0.017882464277039666,0.0302133193831413,0.031243870956198176,0.055322496873846924,0.004307930211931075,0.04183126686724353
Torsions,50,0,0.14510304109904598,0.034720966478958046,0.03460674143498542,0.14510304109904598,0.014298992204640142,0.020643575363500276,0.04385402128733708,0.013907029425400117,0.009781885008308431,0.02495504050709374,0.03537502510738395,0.04646174710760602,0.01485151283774834,0.008517184417927266,0.013705299043802483,0.030596072417906683,0.08560388978424814,0.04167109815298694,0.006210049898393101
Torsions,51,0,0.10227504258316429,0.04344564277335791,0.03039903273293477,0.10227504258316429,0.04649668333607863,0.08114040914747023,0.06313130103122772,0.03996307804474105,0.0036004606126065824,0.008033501019823405,0.009729621339080457,0.04885005303563644,0.023478799629760277,0.009918940753650844,0.05189880790931147,0.017045225115245352,0.06825447022428341,0.09218581004699158,0.02912808054465493
Torsions,52,2,0.09319334431416894,0.04510171010765517,0.02739645705639283,0.029215366233784314,0.0901414611602817,0.09319334431416894,0.05496513218852422,0.03294024372066632,0.025521357331342625,0.005062511122887273,0.015507454999340376,0.04002856935669497,0.013651443133620248,0.015067821652209197,0.06878420337822519,0.04833387172846438,0.07387039084612591,0.07605542176320111,0.03928876879294601
Torsions,53,3,0.10327161517058893,0.04673340223734242,0.03013421642146207,0.044827110351517,0.09807339462165074,0.0946179984000723,0.10327161517058893,0.005889696784362974,0.038307053746853496,0.0346682943132836,0.012275046621915484,0.07017113818572995,0.019737409074482605,0.009736858325848263,0.04698014919665583,0.0518786178360582,0.05642456487732141,0.026587981462172387,0.03428750682896553
Torsions,54,0,0.09906456946695871,0.0437671801343008,0.03186001812575142,0.09906456946695871,0.07837420733427274,0.05793964205274335,0.09423341329439489,0.006148266285112229,0.0413358464420618,0.0722254878464188,0.011652951507408135,0.07017517757384076,0.018042301261397407,0.03741123745581363,0.04621980188085986,0.05213406194534031,0.005554831067868956,0.0020893054341558815,0.007673781300165341
Torsions,55,0,0.1161521237065068,0.03103442937914565,0.026525194202247533,0.1161521237065068,0.02956602670612023,0.019938965278541658,0.05939102154162741,0.014300732838970995,0.009475139937087713,0.057482441675762705,0.010374226787635225,0.0228683653652703,0.03828929680811553,0.02613194873531418,0.011803012903732275,0.016630826783942988,0.010716273026566194,0.03124450953910122,0.022185958432035004
Torsions,56,0,0.10440201512507133,0.038477732540577216,0.026125009490023908,0.10440201512507133,0.024116319555324162,0.03588932959356454,0.058875641120428555,0.049083855399000856,0.045071897044142946,0.07670811169712931,0.00827598170210933,0.013796192602826357,0.05081349188042095,0.004858827192873136,0.00856919577521737,0.03755106654712857,0.04770435267932659,0.015524580648813036,0.03440286208585838
Torsions,57,0,0.07666024278723275,0.04349416796318808,0.01862351093636966,0.07666024278723275,0.03792839337719278,0.05387412695361186,0.008698165392065959,0.06223917437424371,0.05416180960351328,0.05498467115437993,0.05531537426911948,0.03922774780171627,0.05965550436103422,0.03066813691712854,0.0176746818477429,0.062204532681668055,0.033065085670580134,0.017966201276018334,0.03158283894376105
Torsions,58,7,0.08976987862537446,0.04641652433857042,0.022492616030352637,0.04905858775537238,0.052931711196193554,0.07488467073069041,0.015023343708635327,0.07214807393534897,0.05578253498427553,0.026260097806985176,0.08976987862537446,0.03376878563689138,0.05079548639408761,0.04529153201922859,0.038826838583719984,0.07670106517516935,0.015770545892283112,0.021056604527813407,0.024594632445057583
Torsions,59,7,0.08860881731297982,0.040425847097242756,0.02504440860214401,0.011610494508520539,0.057752692096307116,0.07341686894008914,0.015507640088734637,0.06570999904336403,0.041529850858719394,0.02343514316136827,0.08860881731297982,0.006892911993892937,0.03997808288267465,0.036138044764296384,0.028974202090941713,0.07824473469363201,0.01645678537718552,0.015489573126519999,0.04706771261665794
Torsions,60,12,0.0663607434293098,0.024433217560610135,0.021882655950505515,0.0021868796115605297,0.035165057869453425,0.06151642250014901,0.023652081330938178,0.03171656919653845,0.023961666879230077,0.00831653586031558,0.06477127902626494,0.0022862172426418594,0.013143828254974285,0.006931771839637669,0.016002135302308765,0.0663607434293098,0.00057644752769423,0.004767320730292745,0.029576524368452643
