Variable_Type,Dependent_Variable_Index,Most_Influential_PCA_Component,Max_Coefficient,Mean_Coefficient,Std_Coefficient,Coefficient_Value_1,Coefficient_Value_2,Coefficient_Value_3,Coefficient_Value_4,Coefficient_Value_5,Coefficient_Value_6,Coefficient_Value_7,Coefficient_Value_8,Coefficient_Value_9,Coefficient_Value_10,Coefficient_Value_11,Coefficient_Value_12,Coefficient_Value_13,Coefficient_Value_14,Coefficient_Value_15,Coefficient_Value_16
Curvatures,13,1,0.039042038156806014,0.00934429764696782,0.010199373825472178,0.0033348651367088858,0.039042038156806014,0.01268366102714195,0.0019740355474261576,0.00722349391551512,0.007827725589743376,0.028573047332128555,0.009288691510227865,0.006241271488041207,0.0028871116489683577,0.013014756549423278,0.0016100104642948717,0.010820057399468326,0.0014467065427657727,0.0022517926270633273,0.0012894974157620425
Curvatures,14,6,0.02746981990435531,0.008380313302256387,0.008103532528283858,0.017525211754282375,0.027180554091916755,0.005985865668093784,0.0015628914915884618,0.009596322939432219,0.0067697533481990545,0.02746981990435531,0.007837911382999212,0.0035969103397033146,0.0010728062418291701,0.005431130232318784,0.0033324961543814377,0.006532142757119793,0.0020820386631797802,0.004961289867836111,0.003147867998866616
Curvatures,15,0,0.025927831796422406,0.006913318909652955,0.007582570465578693,0.025927831796422406,0.012662908290473252,0.0008413155921604057,0.002411193798034636,0.010842738790522643,0.005337840348982064,0.02409948620656954,0.003597900114954823,0.0025060743230530284,0.0065407457736063115,0.0008222600134232377,0.004591610566832228,0.0015562589715269058,0.0010239342333597825,0.004477024820066515,0.003373978914459496
Curvatures,16,0,0.02787641123601542,0.006268019151766126,0.007319786195793093,0.02787641123601542,0.001473332118971449,0.0015277471687350237,0.004352257564352851,0.011365293752116033,0.0035229302735501587,0.018810309817645195,0.0010007982193764374,0.0024962756543757797,0.011177029043408691,0.004738565720746084,0.004421369475450322,0.0027934066938748673,0.0013141547335154035,0.0012658941055182255,0.0021525308506060896
Curvatures,17,0,0.024459779553516785,0.00714302043881507,0.006074943356411009,0.024459779553516785,0.012980505821833304,0.001331121417234145,0.007726416724630491,0.011366941489630343,0.0015874650738750727,0.012065539392613284,0.004371149661747606,0.002455421306927074,0.013068905939046013,0.006282628710311815,0.0028578722804070596,0.00574725645391708,0.003756641690238098,0.0030182811975278984,0.0012124003075850483
Curvatures,18,1,0.019845693141972365,0.007003842522094127,0.005859674855892534,0.016896001850089454,0.019845693141972365,0.00039961877078262487,0.013232376942381762,0.01095328022869243,0.00044460220389177195,0.005039357310800173,0.005567920198477655,0.0014475426127193826,0.01213152209944203,0.006742041391058876,0.000549119962366484,0.006613135519285623,0.0050694139542048836,0.006134656022670364,0.0009951981446701622
Curvatures,19,1,0.021495587679235463,0.0065220274304723345,0.006067224958118641,0.00682238353648713,0.021495587679235463,0.0024911921507076704,0.019741334812148906,0.01010996825741816,0.0025789085533716007,0.000899445393340648,0.00435128428963251,0.0004526266976100974,0.008987116277726963,0.007379990214192823,0.0015236164278090642,0.005422566377921969,0.004207982764679473,0.007141769418896454,0.0007466660363784279
Curvatures,20,3,0.024087334126244645,0.006210856284554192,0.006091316760163183,0.003938198579521914,0.01821211891200859,0.004486400478698904,0.024087334126244645,0.00900575250680057,0.003925591203072449,0.002792141473516769,0.002498173128711589,0.001329373289456064,0.006320864778869164,0.006869738623075714,0.0017217970460602435,0.0024970601354458275,0.0030370816311761917,0.006329318943523513,0.00232275569668492
Curvatures,21,3,0.02419097254509902,0.0058222398515264595,0.006077525611061855,0.013712390326905674,0.010111901673375957,0.005737206011544277,0.02419097254509902,0.007343677088597255,0.0029410121708343773,1.2862209548236288e-05,0.0018491930046264375,0.00014876441040697974,0.005685620111066287,0.003672841691676187,0.0001781858529219884,0.0010401429522205199,0.0029818923552768013,0.004394942833612883,0.009154232386710466
Curvatures,22,3,0.020396718548129328,0.006569729234695482,0.0059248729294589545,0.018609779404543572,0.002036359820404219,0.005295715321783254,0.020396718548129328,0.00563798725070308,0.0005985675111605336,0.005613091380217271,0.003813941754999815,0.004271717216883902,0.0053015670754437295,0.003472764356265678,0.0035756463130450678,0.004226255059850689,0.0035654502772681997,0.0021776165636591092,0.01652248990077026
Curvatures,23,15,0.02021890200421648,0.008750249509504725,0.0053255477771749805,0.014898583720549608,0.015717264150642972,0.00299062864228482,0.014566922664524732,0.003727096921189313,0.004018628355497934,0.012335261924897659,0.006934503776649324,0.00802845961862076,0.005754906659920142,0.011764939341253753,0.006072308919884245,0.007243479611177381,0.004849094584467965,0.0008830112562985285,0.02021890200421648
Curvatures,24,1,0.027335002359064373,0.00927560383937025,0.006971527850714416,0.00388923520427925,0.027335002359064373,0.0006317751851618786,0.010291470198268619,0.0029430204149702576,0.0045640662564731685,0.018823771314077198,0.009371730124084753,0.007424073042466269,0.007523655349007225,0.015535345193561804,0.0073169045093940295,0.008803471081376614,0.00606711572782764,0.0007897360764292402,0.0170992893934817
Curvatures,25,1,0.0323760443349638,0.009649320430111612,0.008041257432805307,0.010417537108205038,0.0323760443349638,0.002930445993053985,0.010660941510530634,0.004627734807733688,0.0028583389695312177,0.024465511556662378,0.01111879096349305,0.001759350372068229,0.010812521365822577,0.012695653514779201,0.007324262060393249,0.0074807119538874995,0.00486310950144475,0.0011803824622058417,0.008817790407010667
Curvatures,26,1,0.029290478707255943,0.009844681275645945,0.009380737859728731,0.0225495865548235,0.029290478707255943,0.0007576375092620989,0.012367067193314095,0.007946172149691138,0.0010758934164408172,0.029099587686482298,0.012557528365642417,0.006749406564016196,0.015379305917607219,0.0057357094612102396,0.005759024503769377,0.0033754997801691573,0.002247930677177633,0.002289905822309547,0.00033416610116343006
Curvatures,27,6,0.03188518642380956,0.011111631108731933,0.00921621754079556,0.02784292209547883,0.019380370542423028,0.005665665643684472,0.01266390130064661,0.012779771821806252,0.002120737529590135,0.03188518642380956,0.014919306220465786,0.012840596211157991,0.018277648108061997,0.000649791587320103,0.0046545504948622375,0.00252307592954444,0.001035948051018637,0.005423119586871145,0.005123506192969723
Curvatures,28,6,0.030386625915332206,0.011590595305904373,0.00794706627716326,0.027470143248069713,0.007305674220049571,0.015412875983104868,0.012891261986760433,0.014363797421874777,0.008741829420454273,0.030386625915332206,0.014281891693619068,0.012688543185389712,0.01456200182915395,0.0006436669127319088,0.006283095401193336,0.004528261810895264,0.002199077754012227,0.008603373685674017,0.005087404426154657
Curvatures,29,6,0.02392800391379398,0.010716418900210405,0.00780110692834453,0.021908081045895908,0.00019425559950882006,0.02165114081849659,0.016314472243982154,0.014820247576041045,0.019706599822361365,0.02392800391379398,0.0072245395380303055,0.007768941229170062,0.00623025435736056,0.0036691503508041543,0.010540705394241207,0.0006251334485284063,0.0032170408035465665,0.01105566478536456,0.0026084714762407966
Curvatures,30,3,0.030302565593049124,0.012486702039064178,0.00860312520607122,0.017139591259504365,0.005043603805076707,0.01560143411717006,0.030302565593049124,0.01789426834495231,0.030166092435986492,0.014020597235898727,0.006940376089324088,0.0005433604794857974,0.005500357078498503,0.006355301941436162,0.01776510607314621,0.007792921590804058,0.012324958563691422,0.011050917707247058,0.001345780309755739
Curvatures,31,3,0.05058239619620358,0.01675375008164399,0.011931898931598841,0.014323599968679842,0.01506735637526824,0.003497447588747396,0.05058239619620358,0.0205225795443407,0.033227860332855574,0.0029746925864200017,0.02399242971767113,0.009842075547958016,0.015435022584408348,0.00731009300669541,0.025998216325779422,0.014268237986343538,0.01695626994936379,0.006091528422584197,0.007970195172984675
Curvatures,32,3,0.06415301405290671,0.019639789559650303,0.014137797602703535,0.009930256229642229,0.022380653757130844,0.01118555104814368,0.06415301405290671,0.022151784735063906,0.02375534954106431,0.004939496190079199,0.03224334573150213,0.020321031709666024,0.01732763066774849,0.007595614069534168,0.029358388643780625,0.016642019422692767,0.015860498493211975,0.0006250543819590686,0.0157669442802787
Curvatures,33,3,0.06464605057607457,0.018882011335221566,0.01449363203100866,0.0071582402391536515,0.028482521907747953,0.022832685877761227,0.06464605057607457,0.020674616431117558,0.005977460861455738,0.006548653821793671,0.02611654424018236,0.024529776495067702,0.011148251021116797,0.009071343487037068,0.028351221760938905,0.012502341705239485,0.00777574338957261,0.004785921209815253,0.021510808339470503
Curvatures,34,3,0.04935196197422498,0.014389951473147063,0.012162492247524494,0.006117698651950753,0.026497489772144046,0.018782191331992524,0.04935196197422498,0.010810619954279694,0.008821034963920468,0.004500248969871779,0.006391085066277609,0.020620831249416462,0.0018212677777048986,0.013081243457624367,0.027425089117097023,0.006260416200818727,0.006778543068655157,0.0016084062440119278,0.021371095770362596
Curvatures,35,11,0.027027212347125473,0.01229616092087207,0.00770445146647664,0.00901742020960555,0.020529048964739015,0.004720882275162992,0.019806055573309857,3.180936954007317e-05,0.016566018014551865,0.0005226865909996775,0.016844354940973683,0.008727667853767442,0.014072261192022477,0.017162662339674152,0.027027212347125473,0.0018208438458024209,0.017381915061133235,0.007062737928142891,0.015444998227402295
Curvatures,36,7,0.030196521111819703,0.013996297885815679,0.008641560683270585,0.018224151809543048,0.012584313522791084,0.01221404088401659,0.007188209515838287,0.003462886976643925,0.012631505845398744,0.005222337788258077,0.030196521111819703,0.007361553774680517,0.020495443498073775,0.022023329197835315,0.027812088899993377,0.00039202941809240603,0.020559704100135835,0.018630839171826008,0.004941810658104171
Curvatures,37,2,0.02902749037610313,0.01508653215313363,0.010461030899618327,0.027518758105845687,0.0017203810429805753,0.02902749037610313,0.017545404088900356,0.002292250581532914,0.0012663669590715484,0.00772661121108413,0.024378739452123717,0.013562221233081657,0.016261994111446392,0.027530399346185543,0.02764741449358545,0.00018988755686783702,0.015163214375147383,0.02435993605321652,0.0051934454629652274
Curvatures,38,2,0.042456200423988635,0.013273653629582929,0.012277330043149707,0.028164844606577373,0.021282269089925185,0.042456200423988635,0.006149404928248102,0.000655924499135733,0.009069328258654414,0.0061961305081855355,0.001960931162653769,0.0029198094635337858,0.0026254046166498068,0.03308522224277179,0.02052863482532161,0.00706468563046031,0.0016113684261729283,0.01791711897137964,0.010691180419668225
Curvatures,39,2,0.045176380168449694,0.01758353841799663,0.012085060729094405,0.015859643333835993,0.03756555582225131,0.045176380168449694,0.021654927417419374,0.005918389616120235,0.017127632828479677,0.002207753865941266,0.02718150905991808,0.014406890027951369,0.010559381644231432,0.034490273584159875,0.010811365921723224,0.011721105715102856,0.010855946045910175,0.003809530410727748,0.01199032922572375
Curvatures,40,3,0.04963617978133384,0.019419516491944712,0.013867303006792257,0.010975083470488629,0.039745567637265486,0.032661902136476066,0.04963617978133384,0.008348140650138523,0.01696995200291472,0.0003551176922584061,0.03890580059285699,0.0259838094174784,0.01664384294088904,0.021117566407423734,0.0002733554563971043,0.011341803909816086,0.014618259879299728,0.011133361799491924,0.012002520096586698
Curvatures,41,3,0.06016813281177136,0.017296975296119198,0.015869546415294502,0.04548566477267249,0.024630136520124413,0.009035294646590425,0.06016813281177136,0.003517361537832943,0.010695786300200115,0.0016863880904238366,0.028451026153163615,0.025202430139901647,0.008966340118626246,0.0005710710466717739,0.010037499276309418,0.009206420404442318,0.008653228017378252,0.02070983929902317,0.009734985602775125
Curvatures,42,0,0.06826556140832189,0.01398189512446588,0.018037429836218578,0.06826556140832189,0.0030760241982649927,0.018901455147303826,0.04766692816967816,0.0017013644957353667,0.0010704367324463192,0.004783646157184215,0.003506315602276237,0.011271547414626817,0.005339703085125143,0.014382829132931325,0.012824008833767192,0.0008347854008874627,0.0018744256066129748,0.01985796812760242,0.008353322478689747
Curvatures,43,0,0.07390691163884,0.01788106159864756,0.016770709660987055,0.07390691163884,0.019247369940492823,0.037105099568186556,0.026641823139198165,0.0009081369377813796,0.012632415543598549,0.008554360088350647,0.014311532162054887,0.005350407420914546,0.01691175060029122,0.020567488042162126,0.010092785655698976,0.006629040746401171,0.009046699164713031,0.012444992436304377,0.011746172493372526
Curvatures,44,0,0.060694101733940825,0.01733633054348441,0.014621814157430078,0.060694101733940825,0.03255185034795289,0.035806993177939804,0.00904256660211885,0.004030078717043024,0.01964790836525406,0.007378444132157162,0.01800926998160007,0.015371905876748476,0.021265361265891344,0.015437151247539149,0.00417563008877403,0.006489948896072575,0.0071237383155735474,0.003218999059491712,0.017137340887653073
Curvatures,45,0,0.03413338425351963,0.011228764950541174,0.010673560008483579,0.03413338425351963,0.028560532216048266,0.018256851713332984,0.0013682144220457924,0.002218415301342814,0.01884794918386918,0.0026029129148426138,0.005974211466224933,0.015355925493231807,0.01726772541693562,0.007050447240039769,0.0007863488525336478,0.0008632422839028379,0.00046495682651733064,0.0029385075402014755,0.02297061408407009
Curvatures,46,15,0.027588105703495513,0.007810870747517118,0.006898715039831226,0.012413584141217678,0.016112012713746997,0.002104026735432504,0.004610350049162563,0.0018529324242265108,0.011370770513914535,0.0017369591436729409,0.009778697384655933,0.006813107571154117,0.011511509823711682,0.002807687996980019,0.00040671748604810277,0.009632071499916966,0.00493225504749231,0.001303143725445512,0.027588105703495513
Curvatures,47,15,0.026825236351321467,0.008094464771837718,0.007477029810405287,0.003417190505823879,0.000813924380204246,0.014556590909041904,0.0030738246302277846,0.0062407827805512454,0.000989201222777029,0.005518220835556487,0.01781080931042107,0.005414434760770716,0.0056413625562935985,0.00029563521930596703,0.006841083912027961,0.02067391971842206,0.006575141064795368,0.004824078191862706,0.026825236351321467
Curvatures,48,12,0.024566882816557573,0.011683253702651171,0.006505613873010144,0.007632487805392844,0.014332901652222372,0.01625941083268321,0.0011612282118381794,0.011286678360470192,0.012394314397555225,0.01246528409182737,0.0165760019776707,0.014931382578528342,0.0017143353896533885,0.0038046653269368956,0.013710590890860097,0.024566882816557573,0.0027490184711719493,0.013127531110280496,0.020219345328769883
Curvatures,49,12,0.0213176046577874,0.01282306238006347,0.006231960061414491,0.018524751151432376,0.017804006761107875,0.009958512229747458,0.007142489426450311,0.011023832654591854,0.019669933307452966,0.019117169050398473,0.009388485595205266,0.019575107100200162,0.0018959941548076138,0.007365119632425749,0.013865043457378328,0.0213176046577874,0.0018451815755396008,0.017400373444631557,0.009275393881858553
Curvatures,50,0,0.028799604691784896,0.010535656321510017,0.008024294392618455,0.028799604691784896,0.011769059133366223,0.0018541870915540196,0.011252284510313319,0.004242565931437925,0.017683330377016214,0.023305080941773155,0.0004651229448334911,0.017297055895231332,0.003657319681741717,0.00677267844555881,0.007005333956813403,0.013500526276982497,0.0017636414419477723,0.014937665342275376,0.004265044481530108
Curvatures,51,0,0.03150347682584083,0.008548562621653459,0.008119931636517424,0.03150347682584083,0.000729205249273919,0.0018400936441375082,0.010499160538380573,0.007751062234026151,0.008502166630988685,0.023057312406099432,0.008298353697605816,0.008183552350723763,0.0019419100747999091,0.002505362259119966,0.0031661787618420486,0.003315282295557036,0.0029570030552176847,0.007786091325599757,0.014740790597242268
Curvatures,52,0,0.027946632534102046,0.00890895857741231,0.00805680212173994,0.027946632534102046,0.008669656533614607,0.0007708394355251857,0.009629808041797194,0.018099416955298507,0.0012957904019186813,0.018151431735078143,0.009527288516987914,0.0013109833133795764,0.0006110012057778655,0.0014238125361955372,0.01261427463136918,0.00475358745248852,0.009166309942805734,0.00014394853844197625,0.018428555463816294
Curvatures,53,0,0.024556119518692673,0.011140056165343568,0.005947478021319592,0.024556119518692673,0.011949737299781592,0.006043367439663658,0.011737787147154139,0.02091152901204138,0.007335076706036639,0.010322929054549256,0.005828289529799393,0.009942233797726846,0.002782638667098804,0.004363390642850051,0.018302050306919386,0.008491211495616328,0.012574436130757762,0.00695497909147897,0.016145122805330196
Curvatures,54,0,0.024853180921047976,0.010897693059918803,0.005958519143347859,0.024853180921047976,0.009443173378546117,0.010819672098149739,0.01506476142250917,0.01660614149229295,0.006871931477255305,0.003842469540433884,0.00017602126686632803,0.01589227737643629,0.0039854731434873,0.007831700543332964,0.018068300051415496,0.008373776591353903,0.010856829716295672,0.010404830493722867,0.011272549445554857
Curvatures,55,0,0.028519298440178746,0.009821854004261835,0.0070437792839955935,0.028519298440178746,0.0028667523107321104,0.012877346784206758,0.017984977807763734,0.00985282823202209,0.0014738663206982359,0.000843716379151387,0.007395974642394128,0.01840480082390892,0.00420213666069458,0.010317211479447579,0.013864945620966825,0.005603858831716375,0.0057769276297844315,0.010107306951397154,0.007057715153126292
Curvatures,56,0,0.03360077479526178,0.009143959227295773,0.007909140515353297,0.03360077479526178,0.005083327952222806,0.009677115309507451,0.016829800827024646,0.004933072014634536,0.00197878901702115,0.004580588428634814,0.012690822249118584,0.017753357521743868,0.003925771006898669,0.011229705694799095,0.006599804284328027,0.0031951089736380243,0.0014094299484596223,0.007422239032956825,0.005393640580482459
Curvatures,57,0,0.036307103286592604,0.008485617278040435,0.008437001608273093,0.036307103286592604,0.010292388901968371,0.0017582667301366756,0.01241060278862586,0.0037933623653310256,0.0013318964837408008,0.004837903770758984,0.012713986046000547,0.015740379248554568,0.0044003749269732936,0.011640844605452037,0.0011050670094995868,0.003219231533881909,0.007231870556428842,0.0035835975356485455,0.0054030006590533195
Curvatures,58,0,0.036675968733423596,0.0091833564716569,0.007900422887547403,0.036675968733423596,0.011194250951420282,0.009418594682619965,0.009207892944491931,0.004959145514612339,0.002329802651948943,0.004038851498140749,0.009499339697679708,0.013399899842429954,0.006436718583231746,0.012458314890840797,0.005019865529428789,0.004691327252898157,0.01071597869376462,0.0017782210021494902,0.005109531077429329
Curvatures,59,0,0.03711452994942272,0.009894512364721737,0.008578376398520757,0.03711452994942272,0.007132051833769906,0.02250960405480817,0.008954599988728823,0.006398827337375248,0.007156580921227138,0.00197883806507569,0.0039000337016831125,0.010170278301887393,0.010180887365962035,0.013073161403459857,0.0037536964664077735,0.005073054264705028,0.012902313207970069,0.0033246221523196753,0.004689118820745162
Curvatures,60,0,0.027931955113651995,0.0077248324989571,0.007366508999998477,0.027931955113651995,0.003116095435357482,0.022447198665135955,0.007316335122412511,0.005806699980365342,0.007766853813943034,0.0005202234550533882,0.00010261029026930021,0.006425357570820399,0.009495189096267434,0.010262892233589236,0.0011920977454549623,0.0039025956682129533,0.01009211650144394,0.0034473503946254726,0.0037717488967101845
Torsions,0,1,0.05857344630927571,-0.0037078332421534776,0.030952695530528446,-0.01022143668234219,0.05857344630927571,-0.08208309857289423,-0.012728022294342781,-0.011729948551303375,-0.01924045913830148,-0.017781589286237465,-0.020764176201269285,0.05060553301712511,-0.0017129308853047708,-0.016567291920154374,0.01688211222823268,-0.007491956052826161,-0.010338532010269724,0.0013830882681095625,0.023889929898047134
Torsions,1,1,0.06276579229001401,-0.00718703753000434,0.03939933112587631,-0.019528520005790702,0.06276579229001401,-0.11311394869678248,-0.004409773247276776,-0.009880701011945223,-0.020952049244080756,-0.034449851032728795,-0.025631209959935872,0.061233189510811144,-0.014105301010992595,-0.01932430703384169,0.025480458759510386,-0.004384267373961776,-0.01758168745617303,-0.008858143787132795,0.027747718820237518
Torsions,2,8,0.07661541807152239,-0.00918472937175486,0.045171631321074844,-0.022097209766446958,0.06383642803175343,-0.1285464604379341,0.006190023479121105,-0.01486195653516768,-0.016379504216836947,-0.04728236130423415,-0.02802478031109504,0.07661541807152239,-0.018309525953834317,-0.020073957874627544,0.022869813511720374,-0.012752378317019636,-0.015694675392896363,-0.026161090948190083,0.03371654801608777
Torsions,3,8,0.04773580235344692,-0.010604658583636937,0.03339669784289526,-0.01282447390887009,0.037712386735447724,-0.08958773258793458,0.013245018437364591,-0.027473209280617916,-0.006537723443591076,-0.04836857674794911,-0.027396966534465286,0.04773580235344692,-0.01959957685120985,-0.006002496098025177,0.016673797053468782,-0.01216093855137526,-0.010141792024069413,-0.04733240503679043,0.022384349146979156
Torsions,4,1,0.04431355037347205,-0.005216604681482807,0.026732219062224567,0.0025536659636357373,0.04431355037347205,-0.05134485269733459,0.023156617678237706,-0.032440619474124334,0.002790543333585452,-0.029233925901214257,-0.029204650129991332,0.025928147730123436,-0.003833951622407453,-0.02193647167354693,-0.0035462080739439355,0.0022300213644668786,0.012134241774961165,-0.046519435330142356,0.021487651780497836
Torsions,5,1,0.07065110561539525,0.002374601477491182,0.030271966608168298,0.017157083756719396,0.07065110561539525,-0.030634783151415476,0.012608092867366286,-0.039163054247294604,-0.0028818622471463986,0.00521730193762597,-0.03421360898958209,0.022225755951105357,0.01805567650802657,-0.0305262552529143,-0.01888661166072726,0.026171940771801308,0.033522530211831714,-0.034360406472124,0.02305071804119118
Torsions,6,1,0.09110783918843018,0.008213162851596942,0.03528472732071128,0.03271328447010637,0.09110783918843018,-0.025542818675477984,0.00127270263462878,-0.03571511632204796,-0.008793693518023598,0.02817555152401114,-0.03398716323324101,0.005602807383941318,0.02820256204085897,-0.03574823174497044,-0.018629569659236858,0.05390426281741925,0.03875181696460628,-0.014479154516345613,0.024575526270892253
Torsions,7,1,0.09631517803742626,0.013719199494094479,0.03900720537862532,0.0494009106690756,0.09631517803742626,-0.043725553472681505,-0.007186391749493022,-0.01657635322583745,-0.0032923589717973357,0.06043320205983991,-0.014141629729864196,-0.00883955737893149,0.02731475536969094,-0.03392834817017919,-0.022605987245259473,0.07092907741794476,0.03792395737518245,0.0036251943438950847,0.02386109657650033
Torsions,8,1,0.08543052820631822,0.014794044312939817,0.03704420646344042,0.0763621851904905,0.08543052820631822,-0.0488145433207032,-0.012601678859940827,-0.009969208882765479,0.010317491704636163,0.06155116784035726,0.001536282549913674,-0.006198937421330904,0.008766252755004228,-0.02356317044054385,-0.018569459140428096,0.06262124074240676,0.020645972302246546,0.013825188873640754,0.015365396907735298
Torsions,9,0,0.09810720671239839,0.01076128883482002,0.03374200125302452,0.09810720671239839,0.05607725954871653,-0.05307564062016313,-0.015029628168956956,-0.013140389742763825,0.02495806254078382,0.03414450194491642,0.006883151194963872,-0.011733709125007388,-0.011902050721321507,-0.0032862933956361077,-0.009168473941149786,0.039548089863849646,0.012584069357741189,0.007367605161347617,0.009846860747401529
Torsions,10,0,0.10553105615712145,0.0030110455497232855,0.037609380974722516,0.10553105615712145,0.01906196765429212,-0.07023885203281464,-0.02844284682818901,-0.019093697933093796,0.026931660840903853,-0.009607789672338007,0.014933972454596788,-0.019158294218918424,-0.038493892036652905,0.004608359414503286,-0.013138484151737023,0.018483712046599314,0.03846198296342732,0.0022100380083396637,0.016127836129532565
